STD_DT,PBNTC_DT,BASE_AST,STK_TP_CD,EXR_DT,STK_NM,STK_CD,BID_PRC,STK_CLPRC,ASK_PRC,SETL_PRC,TRD_AMT,OPN_INT,BASE_CLPRC,Strike,TTM,Price,S,IV,Option
20241028,20241025,S&P500,C,20250117,SPX250117C04875000,SPX US 01/17/25 C4875 Index,996.9,947.63,1014.9,1010.70001,0,1011,5808.12,4875.0,0.2219178082191781,1010.70001,5808.12,0.3220939781824268,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04880000,SPX US 01/17/25 C4880 Index,992.1,0.0,1010.2,1004.75,0,124,5808.12,4880.0,0.2219178082191781,1004.75,5808.12,0.3187217933587949,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04890000,SPX US 01/17/25 C4890 Index,984.8,0.0,999.9,995.25,0,0,5808.12,4890.0,0.2219178082191781,995.25,5808.12,0.316946315287516,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04900000,SPX US 01/17/25 C4900 Index,975.2,1014.6,991.2,986.84998,15,6324,5808.12,4900.0,0.2219178082191781,986.84998,5808.12,0.31738897081273526,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04910000,SPX US 01/17/25 C4910 Index,965.6,0.0,981.7,975.75,0,0,5808.12,4910.0,0.2219178082191781,975.75,5808.12,0.3123489153799422,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04920000,SPX US 01/17/25 C4920 Index,956.2,0.0,972.2,966.29999,0,66,5808.12,4920.0,0.2219178082191781,966.29999,5808.12,0.3106485137090963,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04925000,SPX US 01/17/25 C4925 Index,951.6,1013.39,967.5,962.04999,0,426,5808.12,4925.0,0.2219178082191781,962.04999,5808.12,0.31074016540479976,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04930000,SPX US 01/17/25 C4930 Index,946.9,0.0,962.7,956.89999,0,0,5808.12,4930.0,0.2219178082191781,956.89999,5808.12,0.30903374268833983,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04940000,SPX US 01/17/25 C4940 Index,937.4,0.0,953.3,947.39999,0,0,5808.12,4940.0,0.2219178082191781,947.39999,5808.12,0.3072068142061799,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04950000,SPX US 01/17/25 C4950 Index,927.7,922.08,943.8,939.04999,0,2766,5808.12,4950.0,0.2219178082191781,939.04999,5808.12,0.307601169445918,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04960000,SPX US 01/17/25 C4960 Index,919.4,0.0,933.6,929.05002,0,0,5808.12,4960.0,0.2219178082191781,929.05002,5808.12,0.3047718506775287,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04970000,SPX US 01/17/25 C4970 Index,908.9,948.85,924.9,919.60001,0,4,5808.12,4970.0,0.2219178082191781,919.60001,5808.12,0.3029945994043202,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04975000,SPX US 01/17/25 C4975 Index,904.2,968.14,920.2,915.60001,0,1775,5808.12,4975.0,0.2219178082191781,915.60001,5808.12,0.30347141325418747,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04980000,SPX US 01/17/25 C4980 Index,900.5,939.4,915.5,910.10001,0,1,5808.12,4980.0,0.2219178082191781,910.10001,5808.12,0.3011100954880147,Call
20241028,20241025,S&P500,C,20250117,SPX250117C04990000,SPX US 01/17/25 C4990 Index,890.2,0.0,906.1,900.70001,0,0,5808.12,4990.0,0.2219178082191781,900.70001,5808.12,0.2994014337963962,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05000000,SPX US 01/17/25 C5000 Index,881.4,888.0,896.7,891.85001,6658,74598,5808.12,5000.0,0.2219178082191781,891.85001,5808.12,0.2986940309445528,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05010000,SPX US 01/17/25 C5010 Index,871.2,0.0,887.3,881.79999,0,50,5808.12,5010.0,0.2219178082191781,881.79999,5808.12,0.29575704936414693,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05020000,SPX US 01/17/25 C5020 Index,862.0,0.0,877.9,871.64999,0,0,5808.12,5020.0,0.2219178082191781,871.64999,5808.12,0.2926402160264972,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05025000,SPX US 01/17/25 C5025 Index,857.9,0.0,873.2,866.94998,0,433,5808.12,5025.0,0.2219178082191781,866.94998,5808.12,0.29176621964323285,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05030000,SPX US 01/17/25 C5030 Index,853.2,0.0,868.5,863.0,0,0,5808.12,5030.0,0.2219178082191781,863.0,5808.12,0.2922420075613802,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05040000,SPX US 01/17/25 C5040 Index,843.6,0.0,859.2,853.64999,0,15,5808.12,5040.0,0.2219178082191781,853.64999,5808.12,0.29055214413189095,Call
20241028,20241025,S&P500,C,20250117,SPX250117C05050000,SPX US 01/17/25 C5050 Index,834.2,815.62,849.8,844.89999,0,2088,5808.12,5050.0,0.2219178082191781,844.89999,5808.12,0.2899027497955307,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05030000,SPX US 03/21/25 C5030 Index,907.7,0.0,923.7,916.09998,0,0,5808.12,5030.0,0.39452054794520547,916.09998,5808.12,0.25895434107276244,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05040000,SPX US 03/21/25 C5040 Index,898.7,0.0,914.7,907.04999,0,0,5808.12,5040.0,0.39452054794520547,907.04999,5808.12,0.2577098696893046,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05050000,SPX US 03/21/25 C5050 Index,888.1,596.46,905.2,899.35001,0,3647,5808.12,5050.0,0.39452054794520547,899.35001,5808.12,0.2580129478839245,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05060000,SPX US 03/21/25 C5060 Index,880.9,0.0,896.7,888.95001,0,0,5808.12,5060.0,0.39452054794520547,888.95001,5808.12,0.25518332653910303,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05070000,SPX US 03/21/25 C5070 Index,871.7,0.0,887.7,880.95001,0,0,5808.12,5070.0,0.39452054794520547,880.95001,5808.12,0.25509591703949036,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05075000,SPX US 03/21/25 C5075 Index,865.6,731.75,883.1,877.0,0,1046,5808.12,5075.0,0.39452054794520547,877.0,5808.12,0.2550950336479055,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05080000,SPX US 03/21/25 C5080 Index,863.1,0.0,878.2,870.65002,0,0,5808.12,5080.0,0.39452054794520547,870.65002,5808.12,0.2523808919029639,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05090000,SPX US 03/21/25 C5090 Index,854.1,0.0,869.2,861.85001,0,0,5808.12,5090.0,0.39452054794520547,861.85001,5808.12,0.25135662301311595,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05100000,SPX US 03/21/25 C5100 Index,842.7,857.54,860.7,854.10001,1,6621,5808.12,5100.0,0.39452054794520547,854.10001,5808.12,0.25148031868979775,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05110000,SPX US 03/21/25 C5110 Index,836.1,765.88,851.4,843.89999,0,10,5808.12,5110.0,0.39452054794520547,843.89999,5808.12,0.24887146084425657,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05120000,SPX US 03/21/25 C5120 Index,827.3,0.0,842.4,836.14999,0,0,5808.12,5120.0,0.39452054794520547,836.14999,5808.12,0.24894628554459464,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05125000,SPX US 03/21/25 C5125 Index,822.9,698.45,838.0,830.64999,0,755,5808.12,5125.0,0.39452054794520547,830.64999,5808.12,0.24720378548523358,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05130000,SPX US 03/21/25 C5130 Index,818.4,0.0,833.5,826.09998,0,0,5808.12,5130.0,0.39452054794520547,826.09998,5808.12,0.24649530971658423,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05140000,SPX US 03/21/25 C5140 Index,809.5,0.0,824.6,816.95001,0,0,5808.12,5140.0,0.39452054794520547,816.95001,5808.12,0.2450162036125892,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05150000,SPX US 03/21/25 C5150 Index,799.7,739.89,816.1,809.44998,0,4097,5808.12,5150.0,0.39452054794520547,809.44998,5808.12,0.24528562201441198,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05160000,SPX US 03/21/25 C5160 Index,791.4,0.0,807.5,799.95001,0,0,5808.12,5160.0,0.39452054794520547,799.95001,5808.12,0.24340333343219364,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05170000,SPX US 03/21/25 C5170 Index,783.0,0.0,798.1,790.44998,0,0,5808.12,5170.0,0.39452054794520547,790.44998,5808.12,0.24151571190453547,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05175000,SPX US 03/21/25 C5175 Index,777.5,821.66,793.9,787.25,0,4649,5808.12,5175.0,0.39452054794520547,787.25,5808.12,0.2421887942734101,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05180000,SPX US 03/21/25 C5180 Index,773.8,0.0,789.8,781.70001,0,0,5808.12,5180.0,0.39452054794520547,781.70001,5808.12,0.2404046467235945,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05190000,SPX US 03/21/25 C5190 Index,764.9,0.0,781.0,773.35001,0,0,5808.12,5190.0,0.39452054794520547,773.35001,5808.12,0.2396895316642704,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05200000,SPX US 03/21/25 C5200 Index,755.4,732.75,772.0,765.14999,0,12469,5808.12,5200.0,0.39452054794520547,765.14999,5808.12,0.23910364274721752,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05210000,SPX US 03/21/25 C5210 Index,747.4,0.0,763.5,755.19998,0,0,5808.12,5210.0,0.39452054794520547,755.19998,5808.12,0.23671691645127932,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05220000,SPX US 03/21/25 C5220 Index,739.0,0.0,754.1,746.39999,0,0,5808.12,5220.0,0.39452054794520547,746.39999,5808.12,0.23549089979405943,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05225000,SPX US 03/21/25 C5225 Index,732.6,684.6,750.3,743.69998,0,943,5808.12,5225.0,0.39452054794520547,743.69998,5808.12,0.23657528149046061,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05230000,SPX US 03/21/25 C5230 Index,730.2,0.0,746.0,737.60001,0,0,5808.12,5230.0,0.39452054794520547,737.60001,5808.12,0.23424925929739113,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05240000,SPX US 03/21/25 C5240 Index,721.5,0.0,737.2,729.45001,0,0,5808.12,5240.0,0.39452054794520547,729.45001,5808.12,0.23363650572321765,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05250000,SPX US 03/21/25 C5250 Index,711.6,762.9,728.2,721.20001,0,5550,5808.12,5250.0,0.39452054794520547,721.20001,5808.12,0.23289900084073645,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05260000,SPX US 03/21/25 C5260 Index,704.1,0.0,719.8,711.95001,0,0,5808.12,5260.0,0.39452054794520547,711.95001,5808.12,0.23116309013870434,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05270000,SPX US 03/21/25 C5270 Index,695.0,0.0,711.2,702.69998,0,0,5808.12,5270.0,0.39452054794520547,702.69998,5808.12,0.22941807446476326,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05275000,SPX US 03/21/25 C5275 Index,689.9,734.17,706.5,699.40002,2,2584,5808.12,5275.0,0.39452054794520547,699.40002,5808.12,0.22981958388504095,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05280000,SPX US 03/21/25 C5280 Index,686.7,0.0,702.5,694.54999,0,0,5808.12,5280.0,0.39452054794520547,694.54999,5808.12,0.22872122404911227,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05290000,SPX US 03/21/25 C5290 Index,678.1,0.0,693.9,685.79999,0,0,5808.12,5290.0,0.39452054794520547,685.79999,5808.12,0.22742750947359303,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05300000,SPX US 03/21/25 C5300 Index,668.6,681.39,685.1,677.85001,15,10122,5808.12,5300.0,0.39452054794520547,677.85001,5808.12,0.22687350823617874,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05310000,SPX US 03/21/25 C5310 Index,660.8,585.35,676.6,668.64999,0,2,5808.12,5310.0,0.39452054794520547,668.64999,5808.12,0.2251204391531028,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05320000,SPX US 03/21/25 C5320 Index,652.1,648.35,668.1,660.04999,0,1,5808.12,5320.0,0.39452054794520547,660.04999,5808.12,0.22391596195622565,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05325000,SPX US 03/21/25 C5325 Index,647.6,596.1,663.8,655.25,0,720,5808.12,5325.0,0.39452054794520547,655.25,5808.12,0.22284332757517483,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05330000,SPX US 03/21/25 C5330 Index,643.3,0.0,659.5,651.45001,0,0,5808.12,5330.0,0.39452054794520547,651.45001,5808.12,0.22269349512759462,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05340000,SPX US 03/21/25 C5340 Index,635.1,588.21,651.0,642.64999,0,1,5808.12,5340.0,0.39452054794520547,642.64999,5808.12,0.22126973396102523,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05350000,SPX US 03/21/25 C5350 Index,625.4,664.0,642.2,635.35001,0,5964,5808.12,5350.0,0.39452054794520547,635.35001,5808.12,0.22119400392350594,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05360000,SPX US 03/21/25 C5360 Index,618.1,0.0,634.0,625.75,0,0,5808.12,5360.0,0.39452054794520547,625.75,5808.12,0.2190086403368721,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05370000,SPX US 03/21/25 C5370 Index,609.6,0.0,625.5,617.25,0,0,5808.12,5370.0,0.39452054794520547,617.25,5808.12,0.21780338823059398,Call
20241028,20241025,S&P500,C,20250321,SPX250321C05375000,SPX US 03/21/25 C5375 Index,605.0,541.4,620.2,612.80002,0,868,5808.12,5375.0,0.39452054794520547,612.80002,5808.12,0.21701507622559563,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04675000,SPX US 06/20/25 C4675 Index,1294.8,0.0,1311.0,1303.75,0,52,5808.12,4675.0,0.6438356164383562,1303.75,5808.12,0.27371089584435604,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04700000,SPX US 06/20/25 C4700 Index,1272.3,1314.85,1288.5,1282.0,0,1631,5808.12,4700.0,0.6438356164383562,1282.0,5808.12,0.2722310470448713,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04725000,SPX US 06/20/25 C4725 Index,1249.8,0.0,1266.0,1258.5,0,44,5808.12,4725.0,0.6438356164383562,1258.5,5808.12,0.2688413675279713,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04750000,SPX US 06/20/25 C4750 Index,1227.3,1217.05,1243.7,1237.0,0,2631,5808.12,4750.0,0.6438356164383562,1237.0,5808.12,0.2674909667051887,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04775000,SPX US 06/20/25 C4775 Index,1205.0,0.0,1221.3,1213.64996,0,4,5808.12,4775.0,0.6438356164383562,1213.64996,5808.12,0.2641910925034812,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04800000,SPX US 06/20/25 C4800 Index,1182.5,1233.28,1199.1,1192.19995,0,4863,5808.12,4800.0,0.6438356164383562,1192.19995,5808.12,0.2627517746376522,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04825000,SPX US 06/20/25 C4825 Index,1160.2,1052.2,1176.9,1168.85004,0,67,5808.12,4825.0,0.6438356164383562,1168.85004,5808.12,0.2593841363244008,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04850000,SPX US 06/20/25 C4850 Index,1137.0,0.0,1154.8,1147.70001,0,1356,5808.12,4850.0,0.6438356164383562,1147.70001,5808.12,0.2580958769629878,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04875000,SPX US 06/20/25 C4875 Index,1119.6,0.0,1132.7,1124.5,0,28,5808.12,4875.0,0.6438356164383562,1124.5,5808.12,0.2547985608224456,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04900000,SPX US 06/20/25 C4900 Index,1098.5,1028.0,1109.6,1105.20001,0,3835,5808.12,4900.0,0.6438356164383562,1105.20001,5808.12,0.255054946252278,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04925000,SPX US 06/20/25 C4925 Index,1075.7,1006.19,1088.9,1080.5,0,55,5808.12,4925.0,0.6438356164383562,1080.5,5808.12,0.25030683785041485,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04950000,SPX US 06/20/25 C4950 Index,1054.6,926.25,1065.8,1058.45001,0,796,5808.12,4950.0,0.6438356164383562,1058.45001,5808.12,0.24792759846934023,Call
20241028,20241025,S&P500,C,20250620,SPX250620C04975000,SPX US 06/20/25 C4975 Index,1032.0,974.29,1045.3,1037.70001,0,322,5808.12,4975.0,0.6438356164383562,1037.70001,5808.12,0.2466231281267935,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05000000,SPX US 06/20/25 C5000 Index,1011.2,1022.65,1022.2,1017.70001,3,51610,5808.12,5000.0,0.6438356164383562,1017.70001,5808.12,0.24585888251288385,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05025000,SPX US 06/20/25 C5025 Index,988.7,838.17,1002.0,993.75,0,106,5808.12,5025.0,0.6438356164383562,993.75,5808.12,0.24167495884641496,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05050000,SPX US 06/20/25 C5050 Index,968.0,908.23,979.0,974.20001,0,1666,5808.12,5050.0,0.6438356164383562,974.20001,5808.12,0.24111364549079453,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05075000,SPX US 06/20/25 C5075 Index,945.8,891.91,959.0,950.64999,0,130,5808.12,5075.0,0.6438356164383562,950.64999,5808.12,0.23719488156877902,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05100000,SPX US 06/20/25 C5100 Index,925.2,933.92,936.1,931.25,1,5694,5808.12,5100.0,0.6438356164383562,931.25,5808.12,0.23656571328547987,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05125000,SPX US 06/20/25 C5125 Index,903.1,755.72,916.4,907.80002,0,357,5808.12,5125.0,0.6438356164383562,907.80002,5808.12,0.2326492342539329,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05150000,SPX US 06/20/25 C5150 Index,882.8,940.0,893.6,886.60001,0,4388,5808.12,5150.0,0.6438356164383562,886.60001,5808.12,0.23044914312086118,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05175000,SPX US 06/20/25 C5175 Index,860.9,716.85,874.0,865.44998,0,118,5808.12,5175.0,0.6438356164383562,865.44998,5808.12,0.22821536460747435,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05200000,SPX US 06/20/25 C5200 Index,840.7,881.43,851.5,846.60001,0,6599,5808.12,5200.0,0.6438356164383562,846.60001,5808.12,0.22762024480131812,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05225000,SPX US 06/20/25 C5225 Index,819.0,773.03,832.1,823.5,0,92,5808.12,5225.0,0.6438356164383562,823.5,5808.12,0.22378990454045683,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05250000,SPX US 06/20/25 C5250 Index,799.1,836.85,809.8,804.60001,0,1900,5808.12,5250.0,0.6438356164383562,804.60001,5808.12,0.2229598340255143,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05275000,SPX US 06/20/25 C5275 Index,777.6,817.23,790.6,781.85001,0,142,5808.12,5275.0,0.6438356164383562,781.85001,5808.12,0.21928052082432867,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05300000,SPX US 06/20/25 C5300 Index,757.8,768.52,768.4,763.25,6,5933,5808.12,5300.0,0.6438356164383562,763.25,5808.12,0.2184644799189224,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05325000,SPX US 06/20/25 C5325 Index,736.6,786.33,747.9,742.29999,0,1835,5808.12,5325.0,0.6438356164383562,742.29999,5808.12,0.21591092055584607,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05350000,SPX US 06/20/25 C5350 Index,717.1,733.43,727.6,722.35001,3,3118,5808.12,5350.0,0.6438356164383562,722.35001,5808.12,0.2139622428354662,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05375000,SPX US 06/20/25 C5375 Index,696.1,709.91,708.9,699.45001,2,251,5808.12,5375.0,0.6438356164383562,699.45001,5808.12,0.20995375131075886,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05400000,SPX US 06/20/25 C5400 Index,676.8,686.1,687.1,681.89999,7,11062,5808.12,5400.0,0.6438356164383562,681.89999,5808.12,0.20943039043197015,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05425000,SPX US 06/20/25 C5425 Index,656.0,706.72,666.9,661.5,0,4300,5808.12,5425.0,0.6438356164383562,661.5,5808.12,0.20692371079120758,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05450000,SPX US 06/20/25 C5450 Index,636.9,587.92,647.2,639.70001,0,2784,5808.12,5450.0,0.6438356164383562,639.70001,5808.12,0.20343985131657202,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05475000,SPX US 06/20/25 C5475 Index,616.5,659.25,627.1,621.55002,0,1894,5808.12,5475.0,0.6438356164383562,621.55002,5808.12,0.2022014359332497,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05500000,SPX US 06/20/25 C5500 Index,597.6,600.0,607.7,600.25,257,14932,5808.12,5500.0,0.6438356164383562,600.25,5808.12,0.19888142407621087,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05525000,SPX US 06/20/25 C5525 Index,579.3,538.9,581.7,581.09998,0,1612,5808.12,5525.0,0.6438356164383562,581.09998,5808.12,0.19681499945837985,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05550000,SPX US 06/20/25 C5550 Index,559.7,567.07,562.3,561.70001,1,4749,5808.12,5550.0,0.6438356164383562,561.70001,5808.12,0.19449375200632987,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05575000,SPX US 06/20/25 C5575 Index,540.7,551.31,543.0,542.40002,2,481,5808.12,5575.0,0.6438356164383562,542.40002,5808.12,0.19213312565014562,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05600000,SPX US 06/20/25 C5600 Index,521.6,525.58,523.9,523.29999,7,12737,5808.12,5600.0,0.6438356164383562,523.29999,5808.12,0.1897897445296926,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05625000,SPX US 06/20/25 C5625 Index,502.7,512.6,505.0,504.39999,1,501,5808.12,5625.0,0.6438356164383562,504.39999,5808.12,0.18745885644434304,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05650000,SPX US 06/20/25 C5650 Index,484.0,490.87,486.3,485.65001,5,4197,5808.12,5650.0,0.6438356164383562,485.65001,5808.12,0.18510669130042823,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05675000,SPX US 06/20/25 C5675 Index,465.5,483.07,467.7,467.05,0,722,5808.12,5675.0,0.6438356164383562,467.05,5808.12,0.18272938522452017,Call
20241028,20241025,S&P500,C,20250620,SPX250620C05700000,SPX US 06/20/25 C5700 Index,447.1,451.01,449.3,448.70001,18,9466,5808.12,5700.0,0.6438356164383562,448.70001,5808.12,0.18037993002068853,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05550000,SPX US 10/17/25 C5550 Index,667.9,681.74,671.5,670.20001,0,66,5808.12,5550.0,0.9698630136986301,670.20001,5808.12,0.19572231663624906,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05575000,SPX US 10/17/25 C5575 Index,649.4,693.79,652.9,651.55002,0,1,5808.12,5575.0,0.9698630136986301,651.55002,5808.12,0.19384945029533981,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05600000,SPX US 10/17/25 C5600 Index,631.0,629.86,634.5,633.14999,112,26,5808.12,5600.0,0.9698630136986301,633.14999,5808.12,0.19202943169998862,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05625000,SPX US 10/17/25 C5625 Index,612.8,647.01,616.2,614.85001,42,0,5808.12,5625.0,0.9698630136986301,614.85001,5808.12,0.19018693979085513,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05650000,SPX US 10/17/25 C5650 Index,594.6,627.66,598.2,596.75,6,138,5808.12,5650.0,0.9698630136986301,596.75,5808.12,0.188367842679578,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05675000,SPX US 10/17/25 C5675 Index,576.6,609.73,580.2,578.75,6,26,5808.12,5675.0,0.9698630136986301,578.75,5808.12,0.1865223255702275,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05700000,SPX US 10/17/25 C5700 Index,558.8,588.03,562.3,560.84998,0,454,5808.12,5700.0,0.9698630136986301,560.84998,5808.12,0.18464882916083367,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05725000,SPX US 10/17/25 C5725 Index,541.1,539.96,544.8,543.0,0,1431,5808.12,5725.0,0.9698630136986301,543.0,5808.12,0.18272245348871055,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05750000,SPX US 10/17/25 C5750 Index,523.5,524.15,526.9,525.54999,0,1243,5808.12,5750.0,0.9698630136986301,525.54999,5808.12,0.1809028829106583,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05775000,SPX US 10/17/25 C5775 Index,506.2,503.33,509.5,508.09999,0,249,5808.12,5775.0,0.9698630136986301,508.09999,5808.12,0.17900282411194945,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05800000,SPX US 10/17/25 C5800 Index,489.0,498.04,492.4,490.90001,313,1871,5808.12,5800.0,0.9698630136986301,490.90001,5808.12,0.1771347621298201,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05825000,SPX US 10/17/25 C5825 Index,472.0,475.66,475.2,473.75,110,922,5808.12,5825.0,0.9698630136986301,473.75,5808.12,0.17520531902226835,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05850000,SPX US 10/17/25 C5850 Index,455.2,455.45,458.4,456.90001,495,1782,5808.12,5850.0,0.9698630136986301,456.90001,5808.12,0.1733249743888556,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05875000,SPX US 10/17/25 C5875 Index,438.6,438.46,441.8,440.35001,0,347,5808.12,5875.0,0.9698630136986301,440.35001,5808.12,0.1714901869383166,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05900000,SPX US 10/17/25 C5900 Index,422.2,406.82,425.4,423.8,0,647,5808.12,5900.0,0.9698630136986301,423.8,5808.12,0.16956431571369934,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05925000,SPX US 10/17/25 C5925 Index,406.1,425.21,409.2,407.59999,0,351,5808.12,5925.0,0.9698630136986301,407.59999,5808.12,0.1677004835038071,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05950000,SPX US 10/17/25 C5950 Index,390.2,426.99,393.3,391.5,0,12,5808.12,5950.0,0.9698630136986301,391.5,5808.12,0.16578483562917767,Call
20241028,20241025,S&P500,C,20251017,SPX251017C05975000,SPX US 10/17/25 C5975 Index,374.5,371.69,377.6,375.79999,0,2,5808.12,5975.0,0.9698630136986301,375.79999,5808.12,0.16394673872442572,Call
20241028,20241025,S&P500,C,20251017,SPX251017C06000000,SPX US 10/17/25 C6000 Index,359.1,360.0,362.1,360.5,1,319,5808.12,6000.0,0.9698630136986301,360.5,5808.12,0.16218261254630195,Call
20241028,20241025,S&P500,C,20251017,SPX251017C06025000,SPX US 10/17/25 C6025 Index,344.0,342.46,347.0,345.15001,0,13,5808.12,6025.0,0.9698630136986301,345.15001,5808.12,0.16029181878019733,Call
